Date,bitcoin_time,bitcoin_high,bitcoin_low,bitcoin_open,bitcoin_volumefrom,bitcoin_volumeto,bitcoin_close,bitcoin_conversionType,bitcoin_top_tier_volume_quote,bitcoin_top_tier_volume_base,bitcoin_top_tier_volume_total,bitcoin_cccagg_volume_quote,bitcoin_cccagg_volume_base,bitcoin_cccagg_volume_total,bitcoin_total_volume_quote,bitcoin_total_volume_base,bitcoin_total_volume_total,bitcoin_volume,S&P 500 Financials.csv_Open,S&P 500 Financials.csv_High,S&P 500 Financials.csv_Low,S&P 500 Financials.csv_Close,S&P 500 Financials.csv_Volume,S&P 500 Financials.csv_Dividends,S&P 500 Financials.csv_Stock Splits,S&P 500 Financials.csv_Capital Gains
2014.12.31,2014.12.31,319.09,308.89,311.27,20496.34,6472822.84,318.24,direct,917.8,23688302.6,23689222.32,269167.39,29482931.09,29752098.48,678013.5,59024647.47,59702660.97,32414516.6,17.03457435451842,17.048147588488895,16.76310648815561,16.783466339111328,29869969,0.0,0.0,0.0
2015.10.12,2015.10.12,248.02,244.65,247.65,40389.34,9961674.07,245.35,direct,554768.25,53376049.52,53930817.77,806529.24,67616261.66,68422793.36,1662263.42,135319345.3,136981608.8,104504761.8,15.971216705882362,16.019344636190425,15.929965577852167,15.99184226989746,25312191,0.0,0.0,0.0
2015.10.13,2015.10.13,251.19,243.11,245.35,74881.9,18553307.06,248.78,direct,933293.19,84328125.67,85261418.87,1177687.2,103542111.6,104719798.8,2418086.87,207287362.0,209705448.9,151622924.1,15.936841559376909,16.039969384587284,15.86808967590332,15.86808967590332,42452020,0.0,0.0,0.0
2015.10.14,2015.10.14,255.06,248.28,248.78,69581.72,17511356.73,252.33,direct,1571647.5,171755174.4,173326821.9,1937586.56,191098277.5,193035861.5,3981880.95,382343721.4,386325602.3,251276958.8,15.874966485349573,15.902467241547292,15.7168355229396,15.73746109008789,44763838,0.0,0.0,0.0
2015.10.15,2015.10.15,256.76,251.17,252.33,60635.46,15465023.84,254.44,direct,1190585.83,108505251.0,109695836.8,1448185.97,130384126.8,131832312.8,3031151.35,260918754.8,263949906.2,168173425.8,15.826838648907245,16.115598175650053,15.81308665785004,16.094972610473633,55652525,0.0,0.0,0.0
2015.10.16,2015.10.16,267.27,253.93,254.44,95178.55,24886162.93,262.87,direct,771957.19,151366237.1,152138194.3,1193690.04,175148845.7,176342535.8,2488621.83,350569509.6,353058131.4,213615737.9,16.143097124243205,16.218725802373555,16.108721186126115,16.191225051879883,36542235,0.0,0.0,0.0
2015.10.19,2015.10.19,265.95,259.89,261.67,58169.97,15352671.06,263.82,direct,605915.39,100855312.5,101461227.9,899177.71,117916889.6,118816067.3,1873261.82,235950179.2,237823441.0,136850617.8,16.088101319533084,16.21185474057171,16.081226129475382,16.177478790283203,32690313,0.0,0.0,0.0
2015.10.20,2015.10.20,272.12,262.7,263.82,75401.79,20200355.34,269.75,direct,797243.43,122989744.9,123786988.3,1041510.15,143566266.8,144607776.9,2155860.88,287223412.3,289379273.2,160721875.8,16.17747507138672,16.294354889772496,16.16372469443227,16.27372932434082,23941473,0.0,0.0,0.0
2015.10.21,2015.10.21,272.17,263.54,269.75,59638.03,16006977.1,267.11,direct,920696.12,105845446.7,106766142.8,1165326.14,129041391.3,130206717.4,2394555.67,258181362.1,260575917.8,150967529.6,16.2943584289271,16.349361562964596,16.129352255361205,16.1568546295166,29215200,0.0,0.0,0.0
2015.10.22,2015.10.22,278.74,266.8,267.11,93154.36,25481882.58,274.42,direct,1332789.34,139656333.6,140989122.9,1551683.19,161464087.6,163015773.5,3203178.43,323079781.2,326282959.6,183397649.4,16.191223297834913,16.47998276100904,16.184348110956304,16.418106079101562,61204335,0.0,0.0,0.0
2015.10.23,2015.10.23,279.77,273.17,274.42,69321.79,19221822.38,276.92,direct,1212225.61,63532047.0,64744269.84,1604360.94,82960444.05,84564805.0,3276982.67,166042588.9,169319571.6,97760458.38,16.54873838593823,16.603739888085833,16.473111320485277,16.596864700317383,45903498,0.0,0.0,0.0
2015.10.26,2015.10.26,287.62,279.62,287.86,73205.79,20794049.79,285.15,direct,1329389.26,103710432.3,105039821.5,1575034.58,131629671.2,133204705.8,3216782.85,263371711.5,266588494.4,147925868.3,16.596869739026726,16.596869739026726,16.46623951749484,16.52811622619629,24485698,0.0,0.0,0.0
2015.10.27,2015.10.27,298.43,285.09,285.15,105868.3,31003938.2,294.66,direct,1999701.25,169270807.9,171270509.2,2252053.97,200005006.9,202257060.8,4624503.06,400166098.1,404790598.2,216290090.1,16.445608437848527,16.46623400050511,16.376856562326587,16.43185806274414,28664204,0.0,0.0,0.0
2015.10.28,2015.10.28,307.46,294.02,294.66,116408.66,35117112.66,303.54,direct,2511690.3,173201790.8,175713481.1,2887500.14,206662680.5,209550180.7,5860765.5,413539414.4,419400179.9,222457408.7,16.466241322829422,16.844380034898947,16.466241322829422,16.816879272460938,112058299,0.0,0.0,0.0
2015.10.29,2015.10.29,318.48,300.16,303.54,138919.55,43194878.81,313.63,direct,2927927.36,204302536.9,207230464.2,4943727.74,243370027.2,248313754.9,10091634.87,486973426.5,497065061.3,345912396.9,16.81000358515842,16.8787571034954,16.71375091946941,16.796253204345703,48479611,0.0,0.0,0.0
2015.10.30,2015.10.30,334.92,310.82,313.63,156489.02,50796456.31,327.12,direct,3095016.44,416387649.2,419482665.7,4863737.92,470918249.0,475781986.9,9912874.38,942234446.0,952147320.4,739550580.0,16.75500233276236,16.768752713797358,16.53499462192895,16.555620193481445,62867662,0.0,0.0,0.0
2015.11.10,2015.11.10,381.38,323.21,380.22,210288.65,74896052.37,336.69,direct,1225548.23,361828288.8,363053837.1,2373950.69,410041919.7,412415870.4,4827343.38,820324859.0,825152199.0,505633015.3,16.775627701443124,16.899382743534943,16.7481269397057,16.892507553100586,41119339,0.0,0.0,0.0
2015.11.11,2015.11.11,341.76,292.38,336.69,263962.67,83078426.53,304.71,direct,1369058.98,337635469.5,339004528.5,2533758.11,401631919.1,404165677.2,5152405.38,803651980.9,808804386.3,462900022.8,16.968128187044528,16.968128187044528,16.823747628624403,16.837499618530273,27576370,0.0,0.0,0.0
2015.11.12,2015.11.12,346.13,306.07,304.71,164613.86,54120828.19,333.85,direct,1048272.31,307950684.9,308998960.5,1855237.84,364723787.0,366579024.8,3818492.84,729813022.9,733631515.7,442298682.0,16.79624899482676,16.80312418351004,16.57624134268879,16.58311653137207,66597469,0.0,0.0,0.0
2015.11.13,2015.11.13,341.79,323.91,333.85,97247.84,32480298.94,333.77,direct,629413.45,227448484.4,228077901.2,869444.15,272905378.3,273774825.8,1807291.12,546118923.2,547926214.3,319436224.0,16.50061346591161,16.617493293559228,16.397485630581127,16.44561195373535,53877793,0.0,0.0,0.0
2015.11.16,2015.11.16,332.01,314.06,317.45,87141.33,28260517.56,330.21,direct,668275.7,144724815.2,145393090.9,1025404.42,179937316.6,180962717.8,2099518.11,360128809.1,362228327.2,202609459.3,16.39748254847646,16.644990921020508,16.36310660982767,16.644990921020508,53560564,0.0,0.0,0.0
2015.11.17,2015.11.17,342.91,328.15,330.21,98247.88,32944787.48,333.91,direct,1070472.05,145591805.5,146662277.6,1508822.42,183153057.6,184661880.0,3121941.63,366607088.3,369729029.9,209213387.4,16.71374420555297,16.76187051906512,16.576238838388363,16.610614776611328,46013180,0.0,0.0,0.0
2015.11.18,2015.11.18,337.39,329.42,333.91,78355.69,26194853.26,335.92,direct,718411.95,101841598.7,102560010.7,1071319.42,132234968.5,133306284.5,2193779.31,264715524.7,266909304.0,148986079.5,16.706875496116766,16.92688320032602,16.65187235935942,16.90625762939453,83572836,0.0,0.0,0.0
2015.11.19,2015.11.19,335.64,323.36,335.92,86374.86,28543062.16,324.98,direct,465969.32,125846340.6,126312310.0,720851.14,154409203.3,155130057.7,1491378.72,308973968.1,310465346.8,176963436.0,16.91313221179228,16.968133732299318,16.851255501221864,16.933757781982422,35613076,0.0,0.0,0.0
2015.11.20,2015.11.20,327.06,309.48,324.98,109984.76,35090324.43,321.12,direct,645862.23,143323733.1,143969595.3,1181772.98,178874173.6,180055949.8,2416848.67,357875035.6,360291884.2,200287832.9,16.981879684685417,17.03000761685384,16.91312780197752,16.961254119873047,44189330,0.0,0.0,0.0
2015.11.23,2015.11.23,325.0,319.89,322.78,42733.54,13839023.95,322.12,direct,488159.98,109400040.4,109888200.4,943302.65,133584980.8,134528283.4,1926313.03,267356994.1,269283307.1,145099234.2,16.954384267009793,17.009387404758048,16.871881981797518,16.892507553100586,31828859,0.0,0.0,0.0
2015.11.24,2015.11.24,323.26,315.54,322.12,50660.16,16282941.39,318.35,direct,487654.9,130840417.4,131328072.3,1327780.55,156205568.1,157533351.8,2710587.89,312550497.1,315261088.2,168685372.0,16.789374099922906,16.89937873505324,16.699995031203315,16.844375610351562,35916887,0.0,0.0,0.0
2015.11.25,2015.11.25,330.04,315.69,318.35,77684.42,25200934.79,327.52,direct,806088.95,353962622.0,354768707.6,1545576.71,388016376.4,389561953.1,3150257.67,776146195.9,779296453.6,442991532.0,16.851248299095907,16.89249942184569,16.809995562073492,16.858121871948242,24226080,0.0,0.0,0.0
2015.11.27,2015.11.27,363.9,345.15,353.74,103479.86,36955394.2,359.52,direct,520275.77,440160300.1,440680575.8,1022669.02,496876712.0,497899381.0,2086898.55,994221076.8,996307975.4,572856518.3,16.88563125760441,16.920007207526492,16.803127363518104,16.899381637573242,23191055,0.0,0.0,0.0
2015.11.30,2015.11.30,382.56,367.87,370.84,129767.07,48913368.38,377.97,direct,1121958.59,574426593.8,575548552.4,1715450.86,635458316.8,637173767.7,3515177.7,1271431391.0,1274946565.0,813400454.6,16.954377717016012,16.954377717016012,16.85812347384757,16.8856258392334,30361138,0.0,0.0,0.0
2015.12.10,2015.12.10,420.36,409.53,416.0,71661.75,29794270.99,415.49,direct,1041907.65,560598810.5,561640718.2,1315952.39,625646678.5,626962630.9,2780695.91,1252632103.0,1255412799.0,732115741.7,16.466236616683588,16.644993135714447,16.411235107527318,16.486862182617188,58161303,0.0,0.0,0.0
2015.12.11,2015.12.11,453.37,413.72,415.49,175058.38,76433917.46,449.83,direct,1323782.22,691169242.4,692493024.7,2071332.2,785455477.2,787526813.9,4323163.19,1573620699.0,1577943867.0,949761539.1,16.239356417995925,16.342484264434646,16.033099110845228,16.12247657775879,89542078,0.0,0.0,0.0
2015.12.14,2015.12.14,449.45,428.84,434.69,218923.82,97068568.78,442.0,direct,1103417.64,102888707.0,103992124.6,2222729.6,174654885.6,176877615.2,4556339.32,350738677.6,355295017.0,192212977.6,16.13622744533173,16.266857669045,15.97809646173636,16.1568546295166,71948873,0.0,0.0,0.0
2015.12.15,2015.12.15,464.23,440.72,442.0,107064.22,48912227.87,462.65,direct,1045158.74,241186805.8,242231964.5,1744699.41,319458404.7,321203104.1,3728445.46,642639790.9,646368241.0,353995953.5,16.32185434888811,16.624365846434035,16.30810397302446,16.534988403320312,93332943,0.0,0.0,0.0
2015.12.16,2015.12.16,465.16,437.37,462.65,185221.17,84336145.39,453.98,direct,713901.71,621792208.9,622506110.6,1144261.13,712678750.6,713823011.8,2422419.12,1430068533.0,1432490953.0,865106022.2,16.686239869003877,16.858121154081424,16.528108957590735,16.803119659423828,102205375,0.0,0.0,0.0
2015.12.17,2015.12.17,458.44,447.29,453.98,64574.94,29344348.08,455.53,direct,774952.19,604563076.1,605338032.9,1302187.17,668673152.1,669975339.2,2819721.59,1338864936.0,1341684653.0,759726533.8,16.865000042510932,16.865000042510932,16.541862992858846,16.562488555908203,70913355,0.0,0.0,0.0
2015.12.18,2015.12.18,466.12,453.46,455.53,83409.95,38425211.05,463.18,direct,679804.65,476729163.7,477408968.3,1407256.64,548776581.1,550183842.4,2961373.75,1101052867.0,1104014241.0,650560710.3,16.444876756528355,16.465633178012755,16.11971664428711,16.11971664428711,113598773,0.121852,0.0,0.0
2015.12.21,2015.12.21,445.54,423.99,441.78,121990.88,53270215.6,437.59,direct,1700811.68,633347720.0,635048536.1,2071918.64,713580358.5,715652277.1,4272204.3,1430886770.0,1435158974.0,847184676.5,16.251164140420798,16.33418495548427,16.13355362029634,16.278837203979492,50728156,0.0,0.0,0.0
2015.12.22,2015.12.22,443.22,433.25,437.59,65785.54,28845536.39,437.03,direct,979537.19,564819966.9,565799504.1,1263632.91,631386694.0,632650326.9,2624867.73,1265873591.0,1268498455.0,714281224.5,16.375690166146892,16.465629223018396,16.230404996977203,16.43103790283203,57087748,0.0,0.0,0.0
2015.12.23,2015.12.23,444.78,434.28,437.03,63247.04,27877349.1,442.43,direct,919595.18,452733805.4,453653400.5,1393720.86,510279542.8,511673263.7,2934217.88,1023166746.0,1026100959.0,630086370.4,16.534818672813124,16.652430834269136,16.48639080460849,16.624757766723633,40627924,0.0,0.0,0.0
2015.12.24,2015.12.24,460.62,441.76,442.43,79604.01,36096662.15,452.98,direct,669259.83,579607655.4,580276915.2,992433.88,649127501.6,650119935.5,2115072.34,1301141138.0,1303256210.0,773473895.4,16.645511284157767,16.700857414982064,16.569408729886856,16.610919952392578,13844688,0.0,0.0,0.0
2015.12.28,2015.12.28,429.85,417.14,422.39,68345.44,28978639.73,421.76,direct,526360.7,593214735.6,593741096.3,774342.92,638756469.0,639530811.9,1613746.55,1279896523.0,1281510274.0,732027722.9,16.54174170905886,16.60400612898849,16.458720858097934,16.597087860107422,16747016,0.0,0.0,0.0
2015.12.29,2015.12.29,433.56,419.3,421.76,70645.37,30163445.65,431.92,direct,597163.95,566938420.9,567535589.2,1072206.85,610312384.5,611384591.3,2240317.21,1222078158.0,1224318475.0,712602745.5,16.73545108283982,16.79079722138986,16.680104944289784,16.770042419433594,38040239,0.0,0.0,0.0
2015.12.30,2015.12.30,435.04,420.77,431.92,68269.9,29289416.54,427.15,direct,1191086.42,554435728.0,555626814.4,1606609.39,597619029.6,599225643.3,3309378.8,1197550337.0,1200859712.0,631890273.6,16.735450693932922,16.76312376256486,16.624758419405172,16.65243148803711,19339133,0.0,0.0,0.0
2015.12.31,2015.12.31,433.12,417.14,427.15,65213.47,27758278.73,429.95,direct,868911.75,592223835.8,593092747.5,1427932.74,631140428.9,632568366.0,2944684.56,1264033351.0,1266978040.0,703710262.0,16.486385345458984,16.68009837852079,16.45179402248136,16.486385345458984,59154720,0.0,0.0,0.0
2016.10.10,2016.10.10,618.81,612.76,615.77,25230.93,15597892.34,617.29,direct,26459456.83,509892459.9,536351916.7,27159451.35,728957841.3,756117292.6,54426014.85,1477585523.0,1532011538.0,843254516.9,17.040298461914062,17.118068721301285,17.02301746395545,17.040298461914062,37997400,0.0,0.0,0.0
2016.10.11,2016.10.11,642.35,615.6,617.29,55765.89,35367127.91,640.45,direct,30280533.64,973456588.7,1003737122.0,31175299.93,1432332917.0,1463508217.0,62200299.06,2904035960.0,2966236265.0,1593375991.0,16.988452485275076,17.040298776435563,16.77242434924852,16.8847599029541,78581200,0.0,0.0,0.0
2016.10.12,2016.10.12,642.51,632.19,640.45,26952.73,17240000.95,635.99,direct,16161415.37,892689683.0,908851104.7,16778739.06,1402468924.0,1419247663.0,33491239.76,2832165928.0,2865657168.0,1498553027.0,16.867473602294922,16.97980748350029,16.84154963824898,16.867473602294922,51378700,0.0,0.0,0.0
2016.10.13,2016.10.13,639.52,632.25,635.99,25614.65,16387361.92,635.6,direct,16595395.24,830288277.9,846883673.2,17390378.29,1239217689.0,1256608067.0,34670219.39,2503827432.0,2538497651.0,1421567451.0,16.729220632978752,16.737861956846018,16.513192480789105,16.703296661376953,73171100,0.0,0.0,0.0
2016.10.14,2016.10.14,640.46,630.66,635.6,31421.75,20114873.61,637.92,direct,11570688.65,576089457.3,587660145.9,12316149.2,1057910267.0,1070226410.0,24534415.96,2144077469.0,2168611885.0,1187999239.0,16.902036368807256,16.95388429422816,16.729214895227884,16.78106117248535,76176500,0.0,0.0,0.0
2016.10.17,2016.10.17,641.29,634.89,640.12,27691.09,17742610.19,637.37,direct,16705123.52,440900818.6,457605942.1,17344711.57,803581857.2,820926575.1,34504566.71,1626121807.0,1660626374.0,940719565.5,16.789708251885614,16.824271899190677,16.660091690204627,16.703296661376953,41236100,0.0,0.0,0.0
2016.10.18,2016.10.18,639.34,632.23,637.37,24598.13,15725013.13,635.34,direct,21837137.72,767866949.3,789704087.0,23091419.59,1196652877.0,1219744297.0,45789366.77,2411288024.0,2457077390.0,1340398025.0,16.87611420359754,16.893395197393993,16.772420000001574,16.841548919677734,45958700,0.0,0.0,0.0
2016.10.19,2016.10.19,637.27,624.09,635.34,35289.02,22379197.69,629.06,direct,14345587.49,590200894.2,604546481.7,16130394.26,1097990890.0,1114121278.0,32159063.23,2221050550.0,2253209614.0,1208892425.0,16.89339810505199,17.03165596820098,16.876117108281168,16.98845100402832,49835900,0.0,0.0,0.0
2016.10.20,2016.10.20,630.83,625.48,629.06,20943.99,13252110.98,628.34,direct,14046798.32,716174090.3,730220888.6,14922270.72,1120024941.0,1134947212.0,29889461.48,2263293995.0,2293183456.0,1194340158.0,16.971168359093763,17.09214522547193,16.919322072453827,16.98845100402832,56238200,0.0,0.0,0.0
2016.10.21,2016.10.21,633.26,627.58,628.34,28087.96,17836383.25,630.45,direct,9702726.37,490011248.0,499713968.1,11294385.66,779416130.4,790710522.4,22535403.73,1575059521.0,1597594924.0,879935355.8,16.85019416615327,16.997093360707822,16.82427019717405,16.97981071472168,39543100,0.0,0.0,0.0
2016.10.24,2016.10.24,654.32,645.68,653.03,33243.05,21726106.55,650.49,direct,6664888.02,1201765060.0,1208429942.0,7691439.29,1843613216.0,1851304655.0,15306725.72,3718508457.0,3733815182.0,1980783441.0,17.057576412609144,17.118064009223527,17.02301277804238,17.031652450561523,33808700,0.0,0.0,0.0
2016.10.25,2016.10.25,662.54,647.65,650.49,36742.93,24179462.12,651.0,direct,19508093.85,935112740.1,954620834.0,21100055.76,1712455917.0,1733555966.0,42117349.89,3501187394.0,3543304744.0,1855267251.0,17.06622388862557,17.074865212424804,16.97117097499796,17.01437759399414,36177800,0.0,0.0,0.0
2016.10.26,2016.10.26,678.39,651.39,651.0,47670.4,31949607.32,674.67,direct,12722002.56,1410383507.0,1423105510.0,13990395.66,2522580369.0,2536570765.0,27913958.5,5083820415.0,5111734374.0,2710121513.0,16.93660396842268,17.14399075397516,16.91932132425239,17.118066787719727,40419200,0.0,0.0,0.0
2016.10.27,2016.10.27,687.88,672.26,674.67,46557.39,31862181.34,682.3,direct,17057206.61,1507251941.0,1524309147.0,18337917.83,2783333750.0,2801671668.0,36593297.82,5604747243.0,5641340541.0,3012393814.0,17.213118329221317,17.239042293438647,17.083501804461743,17.161272048950195,45545800,0.0,0.0,0.0
2016.10.28,2016.10.28,688.43,678.63,682.3,38968.34,26829414.0,686.24,direct,19959153.15,1416242300.0,1436201453.0,21517178.72,3164239759.0,3185756938.0,42852545.02,6355820727.0,6398673265.0,3337397552.0,17.19583953759955,17.213122184281733,16.953889076704595,17.083505630493164,55749900,0.0,0.0,0.0
2016.10.31,2016.10.31,707.21,682.17,697.27,38046.55,26687188.09,698.67,direct,19485053.92,1781985977.0,1801471031.0,20591935.84,4208185051.0,4228776980.0,40935829.86,8463810109.0,8504745939.0,4353231584.0,17.169916498453357,17.169916498453357,17.057580947875977,17.057580947875977,38579100,0.0,0.0,0.0
2016.11.10,2016.11.10,723.02,707.31,721.42,33327.52,23931322.76,714.57,direct,9672055.09,970624054.7,980296102.6,10851352.83,2164234994.0,2175086354.0,21516645.93,4363573218.0,4385089857.0,2289396546.0,18.2846164354773,18.75123787623462,18.215487516272155,18.6734676361084,241635500,0.0,0.0,0.0
2016.11.11,2016.11.11,719.79,711.67,714.57,25583.38,18386841.21,714.97,direct,11363575.89,1313410815.0,1324774391.0,12232736.32,2143294046.0,2155526783.0,24240071.19,4318300523.0,4342540587.0,2240419818.0,18.55249196100405,18.75123905839172,18.49200435890659,18.72531509399414,134954500,0.0,0.0,0.0
2016.11.14,2016.11.14,708.03,696.11,701.97,37752.31,26613445.03,704.56,direct,11295259.32,1798172853.0,1809468113.0,12114253.96,3421581889.0,3433696143.0,24010862.29,6881150898.0,6905161760.0,3557500637.0,18.90677696749023,19.295628173451547,18.88085465253512,19.18329429626465,261730900,0.0,0.0,0.0
2016.11.15,2016.11.15,716.93,697.91,704.56,41401.17,29562740.26,711.1,direct,12358029.13,2272835740.0,2285193776.0,13087404.4,4137443341.0,4150530745.0,25992816.97,8318501296.0,8344494113.0,4387033610.0,19.01911264776116,19.18329445252256,18.8290085278335,19.16601181030273,122754500,0.0,0.0,0.0
2016.11.16,2016.11.16,745.98,708.14,711.1,79569.14,58304902.39,740.28,direct,21747457.26,2371720242.0,2393467699.0,22835683.66,5486769187.0,5509604871.0,45328521.45,11044347844.0,11089676373.0,5761405598.0,18.993188405076253,19.03639500999033,18.837647923712485,18.88949584960937,117887700,0.0,0.0,0.0
2016.11.17,2016.11.17,751.91,730.08,740.28,62772.48,46942756.4,737.53,direct,12070932.25,1349672451.0,1361743391.0,13051080.12,3008137311.0,3021188391.0,25998751.16,6079309592.0,6105308343.0,3274968002.0,18.88949628158193,19.16601196670168,18.846289675679788,19.14872932434082,98536400,0.0,0.0,0.0
2016.11.18,2016.11.18,751.43,730.95,737.53,39708.18,29666065.54,746.96,direct,15629898.97,1084259259.0,1099889158.0,16226376.41,2426189213.0,2442415589.0,32390314.44,4891243860.0,4923634175.0,2650810401.0,19.131446681979963,19.21785824562076,19.062317760700022,19.14872932434082,92344300,0.0,0.0,0.0
2016.11.21,2016.11.21,744.33,726.55,728.51,32508.2,24010681.87,736.19,direct,5699089.73,931954147.9,937653245.0,6189156.69,1993100564.0,1999289720.0,12252748.82,4026060103.0,4038312852.0,2115100851.0,19.252424554749386,19.269705549866256,19.08824273991224,19.21785926818848,71943900,0.0,0.0,0.0
2016.11.22,2016.11.22,754.01,730.62,736.19,44441.44,33225195.21,749.34,direct,20799235.55,1000634946.0,1021434174.0,21727083.33,2025292833.0,2047019916.0,43290915.44,4094777332.0,4138068248.0,2213221055.0,19.30427554510913,19.312916868857144,19.11417136714484,19.226505279541016,98286500,0.0,0.0,0.0
2016.11.23,2016.11.23,750.93,731.34,749.34,37869.33,28258203.98,741.07,direct,10804000.24,1046769090.0,1057573090.0,11888897.08,2403358455.0,2415247352.0,23721554.36,4878113365.0,4901834920.0,2528617975.0,19.304271123661632,19.364758727879654,19.15737194991917,19.33883476257324,101948400,0.0,0.0,0.0
2016.11.25,2016.11.25,741.25,728.97,735.31,28846.87,21299510.69,740.39,direct,12644069.46,692460653.4,705104722.9,13914104.85,1442390297.0,1456304410.0,27755266.47,2916532234.0,2944287501.0,1569351782.0,19.382045907470022,19.39932855505236,19.2869929939312,19.36476325988769,33114800,0.0,0.0,0.0
2016.11.28,2016.11.28,738.1,727.74,729.42,34117.31,25153838.93,733.3,direct,8335905.08,617183668.3,625519573.3,9087772.23,1400168696.0,1409256468.0,18019681.55,2825554376.0,2843574057.0,1492943773.0,19.226502519293284,19.33883641556228,19.088244655502027,19.14009094238281,99791400,0.0,0.0,0.0
2016.11.29,2016.11.29,737.04,727.78,733.3,32567.83,24030304.1,732.56,direct,16662787.78,520773131.3,537435919.1,17441850.69,895065118.1,912506968.8,34785809.39,1807942389.0,1842728198.0,992393164.2,19.17465359110065,19.25242383479084,19.105524668727544,19.19193458557129,74645700,0.0,0.0,0.0
2016.11.30,2016.11.30,745.39,730.57,732.56,39277.45,29210351.41,742.49,direct,21291851.14,2328938282.0,2350230126.0,22013707.34,3375085947.0,3397099647.0,43935858.24,6777242226.0,6821178084.0,3468588745.0,19.459817013861635,19.503021986519418,19.38204674454638,19.451175689697266,98843700,0.0,0.0,0.0
2016.12.12,2016.12.12,781.26,767.86,767.91,28759.72,22442991.37,778.47,direct,10347259.76,2058589719.0,2068936979.0,11044317.37,4644909397.0,4655953714.0,21894546.6,9327932404.0,9349826951.0,4766206194.0,20.4621847974122,20.54859637929879,20.27207898762892,20.32392692565918,85143200,0.0,0.0,0.0
2016.12.13,2016.12.13,790.33,767.77,778.47,33108.65,25894856.06,778.74,direct,9218934.38,716649588.0,725868522.4,9770196.64,1455174901.0,1464945098.0,19382846.39,2956406870.0,2975789716.0,1619711769.0,20.375768661499023,20.496743860203743,20.202945536352164,20.375768661499023,113420700,0.0,0.0,0.0
2016.12.14,2016.12.14,780.77,771.01,778.74,24782.47,19326375.41,776.5,direct,12105937.84,645998156.5,658104086.5,12595746.27,1336501480.0,1349097227.0,25101371.95,2714710725.0,2739812097.0,1492345116.0,20.22022834253973,20.591796910905472,20.14245810040907,20.28071594238281,142995800,0.0,0.0,0.0
2016.12.15,2016.12.15,780.27,773.12,776.5,26224.24,20452116.66,775.21,direct,13834405.41,533148297.6,546982703.0,14504861.28,1189832363.0,1204337224.0,28888092.12,2419276120.0,2448164212.0,1354309188.0,20.38441187515765,20.62636394319453,20.30664162643735,20.45354080200196,110426000,0.0,0.0,0.0
2016.12.16,2016.12.16,783.94,773.31,775.21,27607.57,21650384.64,782.05,direct,7600306.0,578768967.2,586369273.2,8260645.56,1549979290.0,1558239927.0,16366163.68,3141040721.0,3157406885.0,1670199089.0,20.55510177569359,20.563782338185028,20.25128871108525,20.27733039855957,83096500,0.107,0.0,0.0
2016.12.19,2016.12.19,793.73,786.31,789.01,25460.54,20238681.94,789.79,direct,11676563.38,467624170.6,479300734.0,12237645.99,1060053066.0,1072290720.0,24217583.5,2153889438.0,2178107022.0,1162148943.0,20.303372120315903,20.338094373171728,20.121085259767245,20.286012649536133,73717600,0.0,0.0,0.0
2016.12.20,2016.12.20,800.02,787.12,789.79,34480.19,27406319.09,799.1,direct,13206621.82,691665216.3,704871838.1,13716479.58,1678709373.0,1692425861.0,27230171.56,3393911565.0,3421141737.0,1776427021.0,20.407535580962502,20.53774070739746,20.407535580962502,20.53774070739746,60793600,0.0,0.0,0.0
2016.12.21,2016.12.21,833.13,795.98,799.1,65293.55,53411082.07,829.21,direct,18438222.35,2261779523.0,2280217737.0,19332956.52,5066816625.0,5086149582.0,38375988.06,10187579936.0,10225955933.0,5268469585.0,20.53774418859952,20.546424752586297,20.416219604081224,20.48566246032715,37738000,0.0,0.0,0.0
2016.12.22,2016.12.22,874.68,828.87,829.21,70557.59,60511618.45,860.15,direct,25818546.25,2105294298.0,2131112844.0,27231454.44,5958717390.0,5985948853.0,53766419.63,12005412504.0,12059178932.0,6241841998.0,20.476977739337087,20.476977739337087,20.36413208606592,20.433576583862305,37796100,0.0,0.0,0.0
2016.12.23,2016.12.23,920.26,858.04,860.15,102224.08,91802931.23,917.17,direct,31366443.58,1529058489.0,1560424932.0,33290262.68,4479105646.0,4512395909.0,66204559.04,9068592757.0,9134797317.0,5172085840.0,20.433575459685347,20.46829605102539,20.37281152745652,20.46829605102539,18276700,0.0,0.0,0.0
2016.12.27,2016.12.27,937.91,893.38,898.38,49691.61,45966615.06,925.78,direct,21548520.08,1513291421.0,1534839951.0,22261972.44,3890899883.0,3913161864.0,44348000.39,7883046390.0,7927394381.0,4432549885.0,20.511696549201005,20.52037711067082,20.468295397499727,20.49433708190918,38241100,0.0,0.0,0.0
2016.12.28,2016.12.28,974.51,925.49,925.78,77285.8,73811803.99,972.17,direct,32424387.42,1447529408.0,1479953796.0,33632211.43,3828629215.0,3862261426.0,67124362.32,7776496178.0,7843620541.0,4435350012.0,20.52906179693434,20.54642292336225,20.26865152310822,20.286012649536133,30834400,0.0,0.0,0.0
2016.12.29,2016.12.29,982.57,949.23,972.17,61124.62,59226667.89,971.08,direct,35807817.56,1249347713.0,1285155530.0,37073047.4,3214821139.0,3251894187.0,73829085.73,6539417677.0,6613246763.0,3700012327.0,20.303372545435348,20.3380947990182,20.05164282955237,20.138446807861328,39251800,0.0,0.0,0.0
